pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_pubdate,disc_locale,disc_facility,disc_telescope,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,ttv_flag,pl_ratdor,pl_ratror,pl_occdep,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
HATS-67 b,HATS-67,1,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,1.6091788,0.03032,18.887,1.685,460.8535,1.45,Mass,0.374,0.057,3821,2193,79.03,0,4.526,0.1201,,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,,6594,1.44,1.44,0.332,[Fe/H],0.547,4.28,0.51,0.677,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h00m50.11s,180.2087883,-46d08m11.11s,-46.1364201,960.109,13.698,12.327,13.5596,15/01/2019,2019-02,17/01/2019
HATS-68 b,HATS-68,1,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,3.5862202,0.05071,13.809,1.232,410.0007,1.29,Mass,0.856,0.036,1521,1741,83.21,0,6.232,0.0725,,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,,6147,1.75,1.35,0.21,[Fe/H],0.592,4.08,3.02,0.356,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h00m01.46s,15.006077,-58d54m17.01s,-58.9047242,603.955,12.312,10.949,12.1631,15/01/2019,2019-02,17/01/2019
HATS-69 b,HATS-69,1,1,1,0,Transit,2018,2019-02,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,2.2252577,0.03211,10.593,0.945,183.38791,0.577,Mass,0.46,0.519,466.6,1296,88.49,0,7.859,0.1105,,<a refstr=HARTMAN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...55H/abstract target=ref>Hartman et al. 2019</a>,,5137,0.88,0.89,0.377,[Fe/H],-0.318,4.5,8,1.854,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m11.38s,289.2974275,-60d53m30.34s,-60.8917599,414.537,14.074,11.875,13.7643,15/01/2019,2019-02,17/01/2019
HATS-7 b,HATS-7,1,1,1,0,Transit,2015,2015-11,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813..111B/abstract target=ref>Bakos et al. 2015</a>,3.185315,0.04012,6.311,0.563,38.1396,0.12,Mass,0.83,0.17,,1084,87.92,0,10.59,0.0711,,<a refstr=BAKOS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813..111B/abstract target=ref>Bakos et al. 2015</a>,K2,4985,0.81,0.85,0.25,[Fe/H],-0.434,4.54,7.8,2.22,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h55m25.62s,208.8567465,-21d12m28.29s,-21.2078587,240.707,13.347,10.976,13.0499,22/05/2018,2015-11,24/05/2018
HATS-71 b,HATS-71,1,1,1,0,Transit,2020,2020-06,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=BAKOS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..267B/abstract target=ref>Bakos et al. 2020</a>,3.7955202,0.03745,11.478,1.024,117.5971,0.37,Mass,0.42,0,,587,88.82,0,16.84,0.2202,,<a refstr=BAKOS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..267B/abstract target=ref>Bakos et al. 2020</a>,M3 V,3405,0.48,0.49,0.17,[Fe/H],-1.56,4.77,3.2,6.26,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h02m12.45s,15.5518893,-61d45m22.08s,-61.7561333,140.225,16.437,11.727,15.3512,17/09/2020,2020-06,24/09/2020
HATS-72 b,HATS-72,1,1,1,0,Transit,2020,2020-04,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,7.3279474,0.066517,8.097,0.722,39.85588,0.1254,Mass,0.411,0.013,49.58,739,89.56,0,19.821,0.1029,,<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>,,4656.1,0.72,0.73,0.099,[Fe/H],-0.659,4.59,12.17,2.743,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h36m06.20s,339.0258401,-17d00m01.10s,-17.0003046,127.589,12.324,9.764,12.0725,21/02/2020,2020-04,27/02/2020
HATS-8 b,HATS-8,1,1,1,0,Transit,2015,2015-08,Ground,HATSouth,0.18 m Takahashi Epsilon Astrograph,Published Confirmed,0,<a refstr=BAYLISS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...49B/abstract target=ref>Bayliss et al. 2015</a>,3.583893,0.04667,9.785,0.873,43.86054,0.138,Mass,0.259,0.376,,1324,87.8,0,9.21,0.0814,,<a refstr=BAYLISS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...49B/abstract target=ref>Bayliss et al. 2015</a>,,5679,1.09,1.06,0.21,[Fe/H],,4.39,5.1,1.15,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h39m46.01s,294.9416887,-25d44m54.12s,-25.7483655,794.637,14.512,12.661,14.337,16/06/2015,2015-08,17/06/2015
HD 106315 b,HD 106315,1,1,2,0,Transit,2017,2017-06,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,9.55237,0.0907,2.44,0.218,12.6,0.03964,Mass,4.7,0.093,,1153,87.54,0,15.07,0.01728,,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,F5 V,6327,1.3,1.09,-0.311,[Fe/H],,4.25,4.48,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,8.951,7.853,8.88841,19/07/2019,2017-12,25/07/2019
HD 106315 c,HD 106315,1,1,2,0,Transit,2017,2017-06,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,21.05704,0.1536,4.35,0.388,15.2,0.04782,Mass,1.01,0.22,,886,88.61,0,25.5,0.03086,,<a refstr=BARROS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...608A..25B/abstract target=ref>Barros et al. 2017</a>,F5 V,6327,1.3,1.09,-0.311,[Fe/H],,4.25,4.48,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h13m53.39s,183.4724742,-00d23m36.37s,-0.3934357,109.353,8.951,7.853,8.88841,19/07/2019,2017-12,25/07/2019
HD 110113 b,HD 110113,1,1,2,0,Transit,2021,2021-01,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210104745O/abstract target=ref>Osborn et al. 2021</a>,2.541,0.035,2.05,0.183,4.55,0.01432,Mass,2.9,0.093,735.49,1371,,0,,0.018,,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210104745O/abstract target=ref>Osborn et al. 2021</a>,G,5732,0.97,1,0.14,[Fe/H],,4.46,4,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.307,10.09,8.502,9.91036,05/02/2021,2021-01,11/02/2021
HD 136352 b,HD 136352,1,1,3,0,Radial Velocity,2019,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,Published Confirmed,0,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,11.57779,0.0969,1.482,0.132,4.62,0.01454,Mass,7.8,0.079,114,911,88.86,0,20.6,0.01343,,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,,5850,1.01,0.91,-0.25,[Fe/H],0.034,4.38,8.2,1.234,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.682,5.65,4.159,5.48495,10/12/2020,2020-09,17/12/2020
HD 136352 c,HD 136352,1,1,3,0,Radial Velocity,2019,2019-02,Ground,La Silla Observatory,3.6 m ESO Telescope,Published Confirmed,0,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,27.5909,0.1729,2.608,0.233,11.29,0.03552,Mass,3.5,0.037,36,682,88.658,0,36.76,0.02363,,<a refstr=KANE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..129K/abstract target=ref>Kane et al. 2020</a>,,5850,1.01,0.91,-0.25,[Fe/H],0.034,4.38,8.2,1.234,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m45.63s,230.4401147,-48d19m07.74s,-48.3188174,14.682,5.65,4.159,5.48495,10/12/2020,2020-09,17/12/2020
HD 1397 b,HD 1397,1,1,1,0,Transit,2018,2019-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,11.53533,0.1097,11.5,1.026,131.89945,0.415,Mass,0.477,0.251,356,1228,88.99,0,10.1,0.04513,,<a refstr=NIELSEN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.100N/abstract target=ref>Nielsen et al. 2019</a>,,5521,2.34,1.32,0.29,[Fe/H],0.66,3.82,4.51,0.147,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h17m47.32s,4.4471631,-66d21m32.14s,-66.3589285,79.5702,7.79,5.988,7.59336,19/07/2019,2019-03,25/07/2019
HD 15337 b,HD 15337,1,1,2,0,Transit,2019,2019-05,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...876L..24G/abstract target=ref>Gandolfi et al. 2019</a>,4.75615,0.0522,1.64,0.146,7.51,0.02363,Mass,9.3,0.09,,1001,88.5,0,13.11,0.01761,,<a refstr=GANDOLFI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...876L..24G/abstract target=ref>Gandolfi et al. 2019</a>,K1 V,5125,0.86,0.9,0.15,[Fe/H],,4.53,5.1,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m28.29s,36.8678846,-27d38m10.02s,-27.6361171,44.8155,9.1,7.044,8.85598,14/05/2019,2019-05,16/05/2019
HD 15337 c,HD 15337,1,1,2,0,Transit,2019,2019-05,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=GANDOLFI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...876L..24G/abstract target=ref>Gandolfi et al. 2019</a>,17.1784,0.1268,2.39,0.213,8.11,0.02552,Mass,3.23,0.05,,642,88.5,0,31.87,0.0256,,<a refstr=GANDOLFI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...876L..24G/abstract target=ref>Gandolfi et al. 2019</a>,K1 V,5125,0.86,0.9,0.15,[Fe/H],,4.53,5.1,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m28.29s,36.8678846,-27d38m10.02s,-27.6361171,44.8155,9.1,7.044,8.85598,14/05/2019,2019-05,16/05/2019
HD 183579 b,HD 183579,1,1,1,0,Transit,2021,2021-01,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=PALATNICK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210112137P/abstract target=ref>Palatnick et al. 2021</a>,17.471278,0.1334,3.55,0.317,19.7,0.06198,Mass,2.39,0.28,58.1,769,89.33,0,29.1,0.033,,<a refstr=PALATNICK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210112137P/abstract target=ref>Palatnick et al. 2021</a>,,5788,0.98,1.03,-0.023,[Fe/H],0.012,4.5,2.6,1.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h33m08.79s,293.2866147,-54d31m57.82s,-54.5327284,57.2651,8.67,7.15,8.51549,01/03/2021,2021-01,04/03/2021
HD 202772 A b,HD 202772 A,1,2,1,0,Transit,2019,2019-02,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,3.308958,0.05208,17.318,1.545,323.23311,1.017,Mass,0.343,0.038,3440,2132,84.51,0,4.33,0.06128,,<a refstr=WANG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...51W/abstract target=ref>Wang et al. 2019</a>,,6272,2.59,1.72,0.3,[Fe/H],0.971,3.85,1.7,0.14,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h18m47.90s,319.6995877,-26d36m58.95s,-26.6163743,161.498,8.324,6.959,8.22688,28/01/2019,2019-02,31/01/2019
HD 213885 b,HD 213885,1,1,2,0,Transit,2019,2020-01,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,1.008035,0.02012,1.745,0.156,8.83,0.02778,Mass,9.15,0,,2128,80.09,0,3.927,0.01453,,<a refstr=ESPINOZA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2982E/abstract target=ref>Espinoza et al. 2020</a>,G,5978,1.1,1.07,-0.04,[Fe/H],0.139,4.38,3.8,1.127,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h35m56.09s,338.9837166,-59d51m53.38s,-59.864829,48.0883,7.95,6.419,7.80173,02/12/2019,2020-01,05/12/2019
HD 219134 b,HD 219134,1,1,6,0,Radial Velocity,2015,2015-12,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,3.092926,0.03876,1.602,0.143,4.74,0.01491,Mass,6.34,0,176.2,1015,85.05,0,,,,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,,4699,0.78,0.81,0.11,[Fe/H],-0.577,4.57,11,2.438,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127,5.56911,3.261,5.2402,14/03/2017,2017-03,16/03/2017
HD 219134 c,HD 219134,1,1,6,0,Radial Velocity,2015,2015-12,Ground,Roque de los Muchachos Observatory,3.58 m Telescopio Nazionale Galileo,Published Confirmed,0,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,6.76458,0.0653,1.511,0.135,4.36,0.01372,Mass,6.95,0.062,62.1,782,87.28,0,,,,<a refstr=GILLON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017NatAs...1E..56G/abstract target=ref>Gillon et al. 2017</a>,,4699,0.78,0.81,0.11,[Fe/H],-0.577,4.57,11,2.438,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h13m20.93s,348.3372026,+57d10m10.65s,57.1696255,6.53127,5.56911,3.261,5.2402,14/03/2017,2017-03,16/03/2017
HD 219666 b,HD 219666,1,1,1,0,Transit,2018,2019-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=ESPOSITO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.165E/abstract target=ref>Esposito et al. 2019</a>,6.03607,0.06356,4.71,0.42,16.6,0.05223,Mass,0.87,0,,1073,86.38,0,13.27,0.04192,,<a refstr=ESPOSITO_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...623A.165E/abstract target=ref>Esposito et al. 2019</a>,,5527,1.03,0.92,0.04,[Fe/H],,4.4,10,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h18m14.22s,349.5592665,-56d54m14.35s,-56.9039857,94.1719,9.809,8.158,9.64956,01/03/2019,2019-03,05/03/2019
HD 332231 b,HD 332231,1,1,1,0,Transit,2020,2020-05,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=DALBA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..241D/abstract target=ref>Dalba et al. 2020</a>,18.71204,0.1436,9.718,0.867,77.55052,0.244,Mass,0.464,0.032,98.09,876,89.68,0,24.21,0.06976,,<a refstr=DALBA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..241D/abstract target=ref>Dalba et al. 2020</a>,F8,6089,1.28,1.13,0.036,[Fe/H],0.305,4.28,4.3,0.766,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h26m57.87s,306.741134,+33d44m39.80s,33.7443882,80.6665,8.558,7.242,8.41839,15/05/2020,2020-05,21/05/2020
HD 5278 b,HD 5278,1,1,2,0,Transit,2021,2021-04,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,14.339156,0.1202,2.45,0.219,7.8,0.02454,Mass,2.9,0.08,132,943,89.27,0,22.4,0.01874,,<a refstr=SOZZETTI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...648A..75S/abstract target=ref>Sozzetti et al. 2021</a>,F V,6203,1.19,1.13,-0.12,[Fe/H],0.28,4.5,3,0.9319,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846,7.94,6.605,7.80375,23/04/2021,2021-04,23/04/2021
HD 86226 c,HD 86226,1,1,2,0,Transit,2020,2020-07,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200713927T/abstract target=ref>Teske et al. 2020</a>,3.98442,0.049,2.16,0.193,7.25,0.02281,Mass,3.97,0.075,,1311,86.45,0,10.11,,,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200713927T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863,1.05,1.02,0.018,[Fe/H],0.072,4.4,4.6,1.233,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h56m29.64s,149.1235154,-24d05m57.07s,-24.0991859,45.683,7.93,6.463,7.7713,06/08/2020,2020-07,13/08/2020
HD 89345 b,HD 89345,1,1,1,0,Transit,2018,2018-08,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..127Y/abstract target=ref>Yu et al. 2018</a>,11.8143,0.1066,7.398,0.66,34.9613,0.11,Mass,0.471,0.22,,1089,87.21,0,13.11,0.0389,,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..127Y/abstract target=ref>Yu et al. 2018</a>,,5576,1.75,1.16,0.421,[Fe/H],0.425,4.02,7.53,0.305,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h18m41.06s,154.6710977,+10d07m43.85s,10.1288464,132.345,9.38,7.721,9.21702,21/08/2018,2018-09,23/08/2018
HD 95338 b,HD 95338,1,1,1,0,Radial Velocity,2020,2020-06,Ground,Las Campanas Observatory,6.5 m Magellan II Clay Telescope,Published Confirmed,0,<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.1860D/abstract target=ref>D&iacute;az et al. 2020</a>,55.087,0.262,3.89,0.347,42.44,0.13353,Mass,3.98,0.197,7.42,385,89.57,0,64.676,,,<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.1860D/abstract target=ref>D&iacute;az et al. 2020</a>,K0.5 V,5212,0.87,0.83,0.04,[Fe/H],-0.31,4.54,5.08,1.6865,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m25.52s,164.8563364,-56d37m24.80s,-56.6235564,36.9941,8.62,6.591,8.38213,17/07/2020,2020-06,23/07/2020
K2-18 b,K2-18,1,1,2,0,Transit,2015,2015-08,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,32.939623,0.1429,2.37,0.211,8.92,0.02807,Mass,4.11,0.2,,284,,0,,,,<a refstr=SARKIS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..257S/abstract target=ref>Sarkis et al. 2018</a>,,3457,0.41,0.36,0.12,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h30m14.43s,172.560141,+07d35m16.19s,7.5878315,38.0266,13.477,8.899,12.4154,18/03/2019,2018-06,21/03/2019
K2-216 b,K2-216,1,1,1,0,Transit,2018,2018-03,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=PERSSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A..33P/abstract target=ref>Persson et al. 2018</a>,2.1748,0.028,1.75,0.156,8,0.02517,Mass,8.2,0,248,1103,86.9,0,8.3,0.0221,,<a refstr=PERSSON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...618A..33P/abstract target=ref>Persson et al. 2018</a>,K5 V,4503,0.72,0.7,0,[Fe/H],-0.721,4.57,,2.3,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h45m55.26s,11.4802354,+06d20m49.31s,6.3470302,115.461,12.403,9.721,12.0576,02/11/2018,2018-10,01/11/2018
K2-233 d,K2-233,1,1,3,0,Transit,2018,2018-05,Space,K2,0.95 m Kepler Telescope,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,24.3645,0.15224,2.358,0.21,21.14,0.06651,Mass,8.85,0.1999,,523,89.6,0,46.36,0.03062,,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5033,0.71,0.79,-0.09,[Fe/H],,4.64,,3.1721,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h21m55.18s,230.4799011,-20d13m54.47s,-20.2317975,67.5062,10.883,8.375,10.4191,17/05/2021,2020-08,17/05/2021
