pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_pubdate,disc_facility,disc_telescope,disc_instrument,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
WASP-10 b,WASP-10,0,1,1,Transit,2008,2009-02,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.0927616,0.0378,11.96,1.067,1004.3428,3.16000,Mass,3.46,,,972,0,,,,11.561000,,,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,4675.00,0.70,0.75,0.030,[Fe/H],,4.62,,3.0400,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h15m58.33s,348.9930457,+31d27m45.90s,31.4627508,140.9980000,12.4130000,9.9830000,12.1739000,2016-01-12,2010-11,2016-01-14
WASP-10 b,WASP-10,0,1,1,Transit,2008,2009-02,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,3.1,0.038,12.3,1.100,1017,3.20000,Mass,3.1,0.000000,,950,0,,,,,,,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,K5 V,4700.00,,,,,,,0.600,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h15m58.33s,348.9930457,+31d27m45.90s,31.4627508,140.9980000,12.4130000,9.9830000,12.1739000,2015-02-12,2015-04,2015-02-12
WASP-100 b,WASP-100,0,2,1,Transit,2014,2014-05,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,2.849375,0.0457,18.94,1.690,645.17,2.03000,Mass,0.53,0.000000,,2190,0,0.6400,0.760000,3.8400000,,,,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,F2,6900.00,,1.57,-0.030,[Fe/H],,4.04,,0.2800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h35m50.36s,68.9598159,-64d01m37.34s,-64.0270390,364.4110000,10.7980000,9.6690000,10.6151000,2018-04-25,2014-05,2014-05-14
WASP-101 b,WASP-101,0,1,1,Transit,2014,2014-05,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,3.585722,0.0506,15.8,1.410,158.91,0.50000,Mass,0.24,0.000000,,1560,0,0.7360,1.260000,2.7120000,,,,<a refstr=HELLIER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.1982H/abstract target=ref> Hellier et al. 2014 </a>,F6,6400.00,1.29,1.34,0.200,[Fe/H],,4.34,0.900,0.8820,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h33m24.26s,98.3511016,-23d29m09.91s,-23.4860860,201.2240000,10.3360000,9.0750000,10.1380000,2018-04-25,2014-05,2014-05-14
WASP-103 b,WASP-103,1,1,1,Transit,2014,2014-02,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,0.925542,0.01985,17.127,1.528,473.547,1.49000,Mass,0.55,,,2508,0,0.1900,1.195000,2.5930000,2.978000,0.10930,,<a refstr=GILLON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...562L...3G/abstract target=ref> Gillon et al. 2014 </a>,F8 V,6110.00,1.44,1.22,0.060,[Fe/H],0.413,4.22,4.000,0.5830,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h37m15.57s,249.3148604,+07d11m00.15s,7.1833758,375.6470000,12.4020000,10.7670000,12.1931000,2014-05-14,2014-02,2014-05-14
WASP-104 b,WASP-104,1,2,1,Transit,2014,2014-10,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,1.7554137,0.02918,12.745,1.137,404.263,1.27200,Mass,1.074,0.000000,,1516,0,0.7240,1.474000,1.7620800,6.520000,,,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,G8,5475.00,0.96,1.08,0.320,[Fe/H],,4.50,3.000,1.7000,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m24.57s,160.6023689,+07d26m06.28s,7.4350768,185.9320000,11.7790000,9.8820000,11.5931000,2014-09-25,2014-10,2014-09-25
WASP-105 b,WASP-105,1,1,1,Transit,2017,2017-08,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,7.87288,0.075,10.761,0.960,572.094,1.80000,Mass,2.65,0.000000,,900,0,0.1000,1.200000,3.7200000,17.900000,,,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,K2,5070.00,0.90,0.89,0.280,[Fe/H],,4.20,,1.7300,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h36m40.29s,24.1678686,-50d39m33.51s,-50.6593080,169.2720000,12.0490000,9.9350000,11.8445000,2017-08-14,2017-08,2017-08-17
WASP-106 b,WASP-106,0,1,1,Transit,2014,2014-10,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,9.289715,0.0917,12.162,1.085,611.797,1.92500,Mass,1.86,0.000000,,1140,0,0.1270,0.642000,5.3630400,14.200000,,,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,F9,6055.00,1.39,1.19,-0.090,[Fe/H],,4.23,7.000,0.6270,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,352.1810000,11.2100000,10.1610000,11.3659000,2018-04-25,2014-10,2014-09-25
WASP-107 b,WASP-107,0,1,2,Transit,2017,2017-08,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,5.72149,0.055,10.536,0.940,38.1396,0.12000,Mass,0.19,0.000000,,770,0,0.0900,2.170000,2.7528000,18.200000,,,<a refstr=ANDERSON_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A.110A/abstract target=ref>Anderson et al. 2017</a>,K6,4430.00,0.66,0.69,0.020,[Fe/H],,4.50,,3.4500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141,64.7414000,11.5920000,8.6370000,11.1740000,2020-12-10,2017-08,2017-08-17
WASP-107 b,WASP-107,0,1,2,Transit,2017,2017-08,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10D;nik et al. 2017</a>,5.72149242,0.0553,10.357,0.924,37.82177,0.11900,Mass,0.202,0.000000,,736,0,0.1390,2.091000,2.7386400,,,,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10D;nik et al. 2017</a>,,,0.66,0.69,,,,,8.300,3.4410,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141,64.7414000,11.5920000,8.6370000,11.1740000,2020-12-10,2017-08,2017-08-24
WASP-11 b,WASP-11,0,3,1,Transit,2008,2009-07,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A.136M/abstract target=ref>Mancini et al. 2015</a>,3.72247967,0.04375,11.097,0.990,156.37236,0.49200,Mass,0.632,,,992,0,,,,,,,<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...579A.136M/abstract target=ref>Mancini et al. 2015</a>,K3 V,4900.00,0.77,0.81,0.120,[Fe/H],,4.57,7.600,2.4620,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h09m28.55s,47.3689472,+30d40m24.17s,30.6733817,124.7300000,11.5670000,9.4210000,11.5535000,2018-04-25,2015-07,2015-09-18
WASP-11 b,WASP-11,0,3,1,Transit,2008,2009-07,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=WEST_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...502..395W/abstract target=ref> West et al. 2009 </a>,3.722465,0.043,10.2,0.910,168.4499,0.53000,Mass,0.92,0.000000,,960,0,0.0540,1.620000,2.5560000,,,,<a refstr=WEST_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...502..395W/abstract target=ref> West et al. 2009 </a>,,4800.00,0.74,0.77,0.000,[M/H],0.000,4.45,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h09m28.55s,47.3689472,+30d40m24.17s,30.6733817,124.7300000,11.5670000,9.4210000,11.5535000,2018-04-25,2009-07,2016-12-08
WASP-113 b,WASP-113,1,1,1,Transit,2016,2016-10,SuperWASP-North,Canon 200mm f/1.8L,Andor e2v CCD Camera,Published Confirmed,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,4.54216875,0.05885,15.793,1.409,150.96925,0.47500,Mass,0.228,0.000000,,1496,0,0.4860,0.809000,4.2984000,,,,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,G1,5890.00,1.61,1.32,0.100,[Fe/H],,4.20,6.200,0.4470,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h59m29.49s,224.8728589,+46d57m36.36s,46.9600996,435.1560000,11.7610000,10.3110000,11.6041000,2016-07-14,2016-10,2016-07-18
WASP-114 b,WASP-114,1,2,1,Transit,2016,2016-10,SuperWASP-North,Canon 200mm f/1.8L,Andor e2v CCD Camera,Published Confirmed,0,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,1.5487743,0.02851,15.009,1.339,562.24127,1.76900,Mass,0.97,0.012000,,2043,0,0.4570,0.927000,2.7820800,,,,<a refstr=BARROS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...593A.113B/abstract target=ref>Barros et al. 2016</a>,G0,5940.00,1.43,1.29,0.140,[Fe/H],,4.30,4.300,0.6190,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h50m39.77s,327.6656953,+10d27m46.58s,10.4629385,523.3370000,12.6850000,11.0740000,12.5227000,2016-07-14,2016-10,2016-07-18
WASP-117 b,WASP-117,0,1,1,Transit,2014,2014-08,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=LENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...568A..81L/abstract target=ref> Lendl et al. 2014</a>,10.02165,0.09459,11.444,1.021,87.5585,0.27550,Mass,0.3445,0.302000,,1001,0,0.3200,0.803000,5.9400000,17.390000,,,<a refstr=LENDL_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...568A..81L/abstract target=ref> Lendl et al. 2014</a>,F9,6038.00,1.17,1.13,-0.110,[Fe/H],,4.28,4.600,0.9900,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h27m06.19s,36.7758112,-50d17m03.93s,-50.2844247,157.9630000,10.1390000,8.7800000,10.0269000,2019-12-02,2014-08,2014-08-27
WASP-118 b,WASP-118,1,1,1,Transit,2016,2016-12,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=HAY_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.3276H/abstract target=ref>Hay et al. 2016</a>,4.0460435,0.05453,16.141,1.440,163.36462,0.51400,Mass,0.233,0.000000,,1729,0,0.1600,0.755000,4.8048000,6.920000,,,<a refstr=HAY_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.463.3276H/abstract target=ref>Hay et al. 2016</a>,F6,6410.00,1.70,1.32,0.160,[Fe/H],,4.10,1.170,0.3820,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847,376.6580000,11.0090000,9.7880000,10.9196000,2016-09-06,2016-12,2016-09-08
WASP-118 b,WASP-118,0,1,1,Transit,2016,2016-12,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10D;nik et al. 2017</a>,4.0460407,0.0545,15.625,1.394,165.2716,0.52000,Mass,0.256,0.000000,,1753,0,0.2060,0.667900,4.9113600,,,,<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.469.1622M/abstract target=ref>Mo&#x10D;nik et al. 2017</a>,,,1.75,1.32,,,,,2.300,0.3447,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847,376.6580000,11.0090000,9.7880000,10.9196000,2017-08-22,2017-08,2017-08-24
WASP-119 b,WASP-119,1,1,1,Transit,2016,2016-06,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,2.49979,0.0363,15.693,1.400,390.9309,1.23000,Mass,0.7,0.058000,,1600,0,0.5000,,3.0240000,6.329000,,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G5,5650.00,1.20,1.02,0.140,[Fe/H],,4.26,8.000,0.7600,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h43m44.07s,55.9336392,-65d11m37.61s,-65.1937800,302.4480000,12.3140000,10.5450000,12.1014000,2016-05-03,2016-06,2016-05-05
WASP-12 b,WASP-12,0,3,1,Transit,2008,2009-03,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,1.0914203,0.0234,21.297,1.900,467.2101,1.47000,Mass,0.266,0.000000,,2580,1,0.3510,1.389000,2.9959200,3.039000,0.11785,,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,,6360.00,1.66,1.43,0.330,[Fe/H],0.607,4.16,,0.4460,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.2460000,11.5690000,10.1880000,11.4999000,2019-07-08,2017-02,2016-09-15
WASP-12 b,WASP-12,0,3,1,Transit,2008,2009-03,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.0914222,0.02309,20.456,1.825,454.4969,1.43000,Mass,0.293,,,2523,1,,,,3.067500,,,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,6250.00,1.62,1.38,0.320,[Fe/H],,4.16,2.000,0.4580,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.2460000,11.5690000,10.1880000,11.4999000,2019-07-08,2012-10,2016-01-14
WASP-12 b,WASP-12,0,3,1,Transit,2008,2009-03,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,1.09142119,0.0235,20.849,1.860,638.8383,2.01000,Mass,0.434,0.044700,,2483,1,,,,,0.11730,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459..789T/abstract target=ref>Turner et al. 2016</a>,,6300.00,,,0.300,[Fe/H],,4.38,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.2460000,11.5690000,10.1880000,11.4999000,2019-07-08,2016-06,2016-03-31
WASP-12 b,WASP-12,1,3,1,Transit,2008,2009-03,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,1.09142,0.0232,21.712,1.937,465.62095,1.46500,Mass,0.267,,,2593,1,0.3390,,3.0408000,3.000000,0.11700,,<a refstr=CHAKRABARTY__AMP__SENGUPTA_2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...39C/abstract target=ref>Chakrabarty &amp; Sengupta 2019</a>,,6360.00,1.66,1.43,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h30m32.79s,97.6366450,+29d40m20.16s,29.6722662,427.2460000,11.5690000,10.1880000,11.4999000,2019-07-08,2019-07,2019-07-11
WASP-120 b,WASP-120,1,1,1,Transit,2016,2016-06,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,3.6112706,0.0514,16.511,1.473,1541.4755,4.85000,Mass,2.0,0.057000,,1880,0,0.7800,0.655000,3.5592000,5.900000,,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,F5,6450.00,1.87,1.39,-0.050,[Fe/H],,4.04,2.600,0.2990,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h10m27.86s,62.6160813,-45d53m53.68s,-45.8982434,381.1740000,10.9600000,9.8770000,10.8989000,2016-06-01,2016-06,2016-06-03
WASP-121 b,WASP-121,1,1,1,Transit,2016,2016-06,SuperWASP,Canon 200mm f/1.8L,e2v CCD Camera,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,1.2749255,0.02544,20.905,1.865,375.99289,1.18300,Mass,0.243,0.000000,,2358,0,0.1600,1.551000,2.8872000,3.754000,0.12454,0.060300,<a refstr=DELREZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.458.4025D/abstract target=ref>Delrez et al. 2016</a>,F6 V,6459.00,1.46,1.35,0.130,[Fe/H],0.519,4.24,1.500,0.6160,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h10m24.06s,107.6002312,-39d05m50.17s,-39.0972705,269.8980000,10.5140000,9.3740000,10.3746000,2016-06-22,2016-06,2016-06-23
WASP-123 b,WASP-123,1,2,1,Transit,2016,2016-06,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,2.9776412,0.04263,14.773,1.318,285.72917,0.89900,Mass,0.521,0.000000,,1520,0,0.5300,1.110000,3.0936000,7.130000,,,<a refstr=TURNER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016PASP..128f4401T/abstract target=ref>Turner et al. 2016</a>,G5,5740.00,1.28,1.17,0.180,[Fe/H],,4.29,6.900,0.7730,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h17m55.01s,289.4792124,-32d51m36.45s,-32.8601244,197.9960000,11.0300000,9.3620010,10.8999000,2016-06-01,2016-06,2016-06-03
WASP-124 b,WASP-124,1,1,1,Transit,2016,2016-06,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,3.37265,0.0449,13.899,1.240,190.698,0.60000,Mass,0.43,0.017000,,1400,0,0.6100,,2.5704000,9.434000,,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,F9,6050.00,1.02,1.07,-0.020,[Fe/H],,4.44,2.100,1.3900,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m51.44s,332.7143373,-30d44m58.99s,-30.7497189,448.6370000,12.7240000,11.3100000,12.5754000,2016-05-03,2016-06,2016-05-05
WASP-126 b,WASP-126,0,1,2,Transit,2016,2016-06,SuperWASP-South,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,3.2888,0.0449,10.761,0.960,88.9924,0.28000,Mass,0.41,0.180000,,1480,1,0.3000,,3.4080000,7.634000,,,<a refstr=MAXTED_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...591A..55M/abstract target=ref>Maxted et al. 2016</a>,G2,5800.00,1.27,1.12,0.170,[Fe/H],,4.28,6.400,0.7900,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h13m29.93s,63.3747060,-69d13m35.73s,-69.2265926,216.5260000,10.9940000,9.5980000,11.0665000,2019-12-02,2016-06,2016-05-05
WASP-127 b,WASP-127,0,2,1,Transit,2016,2017-03,SuperWASP,Canon 200mm f/1.8L,iKon-L CCD Camera,Published Confirmed,0,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,4.178062,0.052,15.356,1.370,57.2094,0.18000,Mass,0.09,,,1400,0,0.1500,1.037000,4.3080000,,,,<a refstr=LAM_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...599A...3L/abstract target=ref>Lam et al. 2017</a>,,5620.00,1.39,1.08,-0.180,[Fe/H],,4.18,11.410,0.5690,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m14.10s,160.5587646,-03d50m06.00s,-3.8349989,159.5070000,10.1480000,8.6410000,10.0540000,2020-11-13,2017-03,2016-12-01
